model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_cos,n_rows
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,2,0.9957478594260007,0.0012940609071726472,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,3,0.982743574997425,0.004123900648816643,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,4,0.9302021581364914,0.02277100236868271,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,5,0.9014969051807435,0.04244213554552521,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,6,0.8639897834931028,0.07875572908066139,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,7,0.8333076084020952,0.11146135897684889,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,8,0.7978777979359252,0.13568942134452192,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,9,0.7569314583504552,0.1494548544515602,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,10,0.7285765173341234,0.1566187354941053,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,11,0.7142281370660872,0.14224584809640325,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,12,0.6312625197195936,0.13979653359381627,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,13,0.5964969385369212,0.12467543137952694,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,14,0.6077206201899883,0.12707474387866177,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,15,0.582795746191852,0.12110083179889271,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,16,0.5862234634175413,0.11837891514432987,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,17,0.5882059191551894,0.11742466484513232,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,18,0.5643412687730869,0.11571405083994203,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,19,0.5462730509546467,0.10763785397811672,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,20,0.5327119298872142,0.10855722815638964,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,21,0.5161964711193135,0.10453794820396857,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,22,0.5115315767940917,0.10209874579911891,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,23,0.49083775286950343,0.10054034459008405,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,24,0.5230719634182405,0.09033669887021391,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,25,0.5757993938014038,0.08620426575071383,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,26,0.7042425304870552,0.06842631523391014,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,27,0.7562464434983457,0.05534588294305081,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,0,0.9975278379129704,0.0013216618541803471,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,1,0.9966898356915699,0.001279784858328415,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,2,0.9947577647714428,0.001491520679370736,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,3,0.9775953857306713,0.004546158381661594,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,4,0.9183686003692039,0.023296162183191804,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,5,0.8749911598278908,0.04678396707527711,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,6,0.8158674125131742,0.08465824150627647,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,7,0.782252575346632,0.10824957323467432,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,8,0.7383671963152068,0.12512448901697792,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,9,0.7219162381858204,0.13988521711270357,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,10,0.6927694296370888,0.15716399228154923,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,11,0.7178212672047617,0.13246757041096563,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,12,0.6455927228574667,0.13992607637920942,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,13,0.6144323372619297,0.1537643164317439,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,14,0.603376920857326,0.14258725209130402,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,15,0.5601709057308806,0.13665740175768495,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,16,0.5556970655699137,0.14106858426152907,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,17,0.5552380584905782,0.13983954492315392,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,18,0.5316420257137299,0.13738189992794247,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,19,0.5080550253581461,0.13310320396687866,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,20,0.4873417546171902,0.13835854662289962,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,21,0.4717886503096976,0.14173503974902543,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,22,0.46447162384685037,0.14003002000356912,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,23,0.4473934138818682,0.13912588384621044,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,24,0.48492106665536944,0.12668431166008626,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,25,0.5374727322076677,0.11169286245671686,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,26,0.6575908244433303,0.08940708141296198,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,27,0.7458695562402502,0.07055568199940239,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,0,0.9984021793316785,0.0006271555834851381,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,1,0.9975913819601614,0.0008667185172814109,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,2,0.9958339493754177,0.0012940904498748049,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,3,0.9828081878465382,0.0039995135382988566,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,4,0.9301947387066325,0.021681977988076508,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,5,0.8923972192972438,0.04168321084441167,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,6,0.8357080380061238,0.07961409658423059,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,7,0.7957954362461983,0.10544789744869301,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,8,0.7480242617715129,0.12512722184169175,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,9,0.7145437936999102,0.1339004386582949,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,10,0.6789138764614439,0.14663875245782593,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,11,0.7004292974031228,0.12075407363708245,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,12,0.6136869948584684,0.12024455172243875,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,13,0.5555692698978172,0.10916547774045585,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,14,0.5478793427631978,0.09561610255295559,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,15,0.5149871634000505,0.08618495015550856,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,16,0.49304901552392477,0.07988570326136077,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,17,0.4929753907203532,0.07491923359869919,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,18,0.4591608566647271,0.07651522341606327,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,19,0.4447102568254601,0.07516728855985082,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,20,0.4254650161805648,0.07425984898540061,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,21,0.4096649146541105,0.07160014112498295,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,22,0.40661064248290624,0.07150906089462929,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,23,0.387666357816317,0.07161164402270415,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,24,0.42590855812109724,0.06335037276873326,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,25,0.48078205500464966,0.058172212693762375,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,26,0.6233104852285567,0.052070211001207706,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,27,0.722365421687864,0.04463668490604625,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,0,0.9974934298174445,0.0013292918026960472,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,1,0.9966574720349074,0.001287658473245975,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,2,0.9947465107606088,0.0015032221706150926,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,3,0.977288606306871,0.00458481634151639,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,4,0.9169714388875708,0.023578102986621392,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,5,0.8736732647055142,0.046663136233557036,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,6,0.8155760797159048,0.08415306550289446,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,7,0.782344310124873,0.10789426554700768,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,8,0.7349630237573479,0.12494553853785542,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,9,0.7129633113556209,0.13632708247731684,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,10,0.6834454631317457,0.15415357086160533,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,11,0.708020506188375,0.12893043793001946,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,12,0.6326938311893644,0.13685544423529392,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,13,0.6016256794770333,0.15608593636825857,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,14,0.5947296203084893,0.14459002491941522,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,15,0.5586741210940926,0.1430343721057424,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,16,0.5576116011306527,0.1490849250201075,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,17,0.5583511530470329,0.1486047125115139,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,18,0.5358185939855594,0.1468434698703595,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,19,0.5136430270970845,0.14234015459188493,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,20,0.49333152238949735,0.14786233999190473,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,21,0.47739806494188336,0.15004179080564242,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,22,0.46988514681962323,0.14666483898352692,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,23,0.4529915918962786,0.1462874523042291,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,24,0.489361468569237,0.13279594303985554,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,25,0.5418364105752328,0.11743852833844712,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,26,0.6627692612655588,0.09532282393429976,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,positive,27,0.7489734173926236,0.07447409399324108,100
Llama-3.2-3B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,posneg,negative,0,0.9984277148442717,0.0006260822392604254,100
