model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,21,0.3935307462028571,0.1274584852023223,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,22,0.33392594645314166,0.09270776137060606,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,23,0.34455068495557595,0.09928529376706308,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,24,0.3321110574510972,0.10905134276525051,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,25,0.33141112821251,0.10988534538042283,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,26,0.3488234873020721,0.1246435357875258,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,27,0.2310650011719864,0.15583829516299358,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,0,0.002688458664908034,0.3704615335207753,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,1,0.09605038489664064,0.34800269650176496,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,2,0.09480028504269569,0.32604552687653493,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,3,0.1963493384148236,0.2439422599720931,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,4,0.19855377372325703,0.24715130684108325,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,5,0.21503302454774245,0.2575788874019205,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,6,0.2779084266699779,0.2323957252099954,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,7,0.33903096921554415,0.21959423876499778,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,8,0.35637452732789027,0.21783850351764963,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,9,0.38889761437912895,0.22257825499044492,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,10,0.4442705810069152,0.18056016721706566,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,11,0.5568451853853188,0.14682163503275336,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,12,0.5625641583584678,0.13739008228919006,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,13,0.636263883051921,0.10178946657694019,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,14,0.623341869239209,0.10489347001526299,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,15,0.6191664641583501,0.10618746118986001,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,16,0.6271359429008834,0.10611362151004838,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,17,0.6131153754035252,0.11354743114780193,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,18,0.5828446550233324,0.09858532234042601,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,19,0.5283616793711041,0.11399190650511325,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,20,0.518380020499139,0.12100629422269024,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,21,0.5045148139606157,0.12803005892228586,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,22,0.4187273870821489,0.09489279453721694,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,23,0.423914967570226,0.09715568881454592,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,24,0.4021627357611664,0.1071576135832484,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,25,0.3992387483315386,0.10422946665292986,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,26,0.4239509887021103,0.1085010159787314,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,negative,27,0.2754432177225859,0.13707625706823354,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,0,-0.02268030059813692,0.3547960054174986,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,1,0.08391620484002903,0.31839640422433035,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,2,0.07812792336760553,0.2921365238295367,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,3,0.12188087154320787,0.2275047093582788,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,4,0.11468035073138813,0.2363779626087984,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,5,0.15346814293745564,0.24698564847143542,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,6,0.2076206846171023,0.2307023524116039,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,7,0.25137754785970434,0.22283639264324395,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,8,0.2643083409862752,0.23219177620235662,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,9,0.31363626434771197,0.2291085917562174,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,10,0.3752002622257794,0.18438343518221065,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,11,0.5002185189881717,0.14345658584487145,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,12,0.510498094627268,0.13188060105396363,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,13,0.5894157482137878,0.09822053786810868,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,14,0.5903530513707076,0.09673890003887986,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,15,0.5890987798627288,0.09615588541550502,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,16,0.5936236189079342,0.09617850537541991,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,17,0.5799175551180956,0.10573710763641059,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,18,0.5476223140624076,0.09685971008333927,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,19,0.482210733779694,0.10905012311056718,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,20,0.4577136538627864,0.12064622779287267,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,21,0.4222936422163635,0.1285952133071985,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,22,0.3457784210869578,0.09709496430979936,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,23,0.35191642830406294,0.10207330109344427,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,24,0.3481334077582755,0.11203513252129535,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,25,0.34491760964297563,0.11298489488875212,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,26,0.36843102611335915,0.12495274145907873,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,posneg,positive,27,0.24798671773901293,0.15485725741612202,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,0,0.005820342645692224,0.3767129839094394,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,1,0.09359021326042655,0.35721148567821037,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,2,0.09263114964083555,0.3388999137467631,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,3,0.18696986665514737,0.25379613124314515,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,4,0.18749524440110704,0.25713019503796225,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,5,0.18757147531447127,0.2717634721485564,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,6,0.2396904109199139,0.2505838673847544,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,7,0.2845794555801945,0.23331758406897976,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,8,0.2953561375680507,0.23056942689725188,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,9,0.31071147867197024,0.2283214744163742,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,10,0.37819111261513066,0.18697411856013,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,11,0.5028405331696547,0.15059728936995567,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,12,0.5290347772079732,0.1364907177825824,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,13,0.594531114879982,0.09216024867736383,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,14,0.608347254629296,0.09596319574403683,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,15,0.590313204958391,0.09685401917053706,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,16,0.5979129587968933,0.0950666429431924,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,17,0.5653996348564725,0.10032268803640246,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,18,0.46766452563163874,0.08998791590850973,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,19,0.42190926884455143,0.10550099290244035,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,20,0.4129722301449651,0.11371434143855896,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,21,0.35859046559786995,0.12443836900979965,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,22,0.19885662929263123,0.08195047774883073,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,23,0.19058068191152272,0.08452270365680059,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,24,0.19283242811691728,0.07967749951119024,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,25,0.20485650457683946,0.07466844307506905,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,26,0.22100577404401997,0.08173143235911236,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,negative,27,0.1661521743324723,0.09824482223401487,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,0,-0.009354243155910838,0.35297374345691884,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,1,0.07653883662290056,0.32801872951547945,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,2,0.07606308383039419,0.30668291369970185,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,3,0.10911818531556178,0.23631849466337299,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,4,0.10381447496511667,0.2454188471719386,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,5,0.13350614471564415,0.261342502768705,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,6,0.17397426447168599,0.2479719254424193,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,7,0.19215141855768203,0.24355960382017275,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,8,0.17425910497884334,0.24869748850076343,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,9,0.19794818901895778,0.24316100862940718,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,10,0.2925341689121499,0.1961949007538637,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,11,0.40945292241791686,0.1597346002705673,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,12,0.45780490166444876,0.13646132062021107,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,13,0.5631778458406714,0.09082753154941664,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,14,0.6096884160731291,0.08593997380136803,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,15,0.5961732749104378,0.09014532043970488,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,16,0.5939519612654953,0.09144116280767772,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,17,0.5491223992399993,0.10479296844895138,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,18,0.49930154251043873,0.09326919261402242,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,19,0.4116463038479952,0.09566063919204335,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,20,0.3712830884367737,0.09487931870951755,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,21,0.27877014066592454,0.10851578909952264,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__academic_style__everyday_style,negpos,positive,22,0.15042743072028172,0.07394959534904993,100
