model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Qwen2.5-3B-Instruct,ideology,negpos,positive,6,0.9983640520115755,5.569172457045158e-05,50,5000,7.875999219947956e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,7,0.998439366509107,5.97915286040578e-05,50,5000,8.45579906668774e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,8,0.9983883505897062,6.437095872154814e-05,50,5000,9.103428284697204e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,9,0.9983244035511484,6.621635899937284e-05,50,5000,9.364407294787881e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,10,0.9984764499864096,6.0795535896034955e-05,50,5000,8.597787139591296e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,11,0.9985614496485291,5.9794697518031714e-05,50,5000,8.456247218799729e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,12,0.9987588316405233,6.424656303207247e-05,50,5000,9.08583607758148e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,13,0.9986479925187871,4.8426544948355484e-05,50,5000,6.848547664483462e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,14,0.9985973902719572,7.216473195646681e-05,50,5000,1.0205634265785446e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,15,0.9985363039019607,9.359899559697172e-05,50,5000,1.32368968997737e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,16,0.9984842538898664,0.00010943018484912602,50,5000,1.547576515466288e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,17,0.9985108584355001,9.271408425889808e-05,50,5000,1.3111751538193555e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,18,0.9984106469753549,0.00010151139694545799,50,5000,1.4355879429570545e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,19,0.9983486361572754,9.35346515713446e-05,50,5000,1.3227797280403744e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,20,0.9983293838951137,0.00010046910581845925,50,5000,1.420847720479627e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,21,0.9985329625537482,8.01974488849868e-05,50,5000,1.1341631988087138e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,22,0.9987734602778385,6.535804262360302e-05,50,5000,9.243023028845821e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,23,0.9987790823701601,6.915549316461884e-05,50,5000,9.780063634600383e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,24,0.9986773711244972,9.02981250793471e-05,50,5000,1.2770083314407478e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,25,0.9987179544669158,8.58940850703905e-05,50,5000,1.2147258003417463e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,26,0.9986901034823602,9.010324140434117e-05,50,5000,1.2742522600779626e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,27,0.9989539412600417,7.145440837900269e-05,50,5000,1.0105179342093133e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,28,0.9990033018969982,7.482912006401468e-05,50,5000,1.0582435645497424e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,29,0.9993032262886943,4.793446325533587e-05,50,5000,6.778956804077077e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,30,0.9994329803859678,3.3884704921403296e-05,50,5000,4.79202092568589e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,31,0.9992283347277641,5.166191137419184e-05,50,5000,7.306097572349895e-06
Qwen2.5-3B-Instruct,ideology,negpos,positive,32,0.9983978502009353,0.00020268490733291538,50,5000,2.866397448385429e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,33,0.9967306469858491,0.00039029485892043495,50,5000,5.519602828097728e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,34,0.9956088833627419,0.0005142106466672234,50,5000,7.27203670433427e-05
Qwen2.5-3B-Instruct,ideology,negpos,positive,35,0.9932790653009637,0.000785518191495968,50,5000,0.00011108904799043838
Qwen2.5-3B-Instruct,ideology,posneg,negative,0,0.9992666739662649,1.3515035212017122e-05,50,5000,1.911314609278455e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,1,0.9990593589124545,3.790909508875314e-05,50,5000,5.361155641180598e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,2,0.9989370620877844,3.922709166863753e-05,50,5000,5.547548505023983e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,3,0.9985522354507731,6.33735620678326e-05,50,5000,8.962375097222198e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,4,0.9982417251173785,7.579076707119284e-05,50,5000,1.0718433069474109e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,5,0.9985069847664139,8.167847095317099e-05,50,5000,1.1551080137587132e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,6,0.9984603706779868,7.247405772311359e-05,50,5000,1.0249379535223778e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,7,0.9985177879898511,7.630080735435169e-05,50,5000,1.0790563658054095e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,8,0.9984685858108377,7.621249448247005e-05,50,5000,1.0778074331939381e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,9,0.9983954909055742,7.653035222353123e-05,50,5000,1.0823026204770782e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,10,0.9985448228907015,7.161215201429956e-05,50,5000,1.012748766093462e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,11,0.9986118964500065,7.065381827060116e-05,50,5000,9.991958803172812e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,12,0.9988028713773843,7.130795566640688e-05,50,5000,1.00844678008532e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,13,0.99865839101032,6.126898154605744e-05,50,5000,8.664742465522132e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,14,0.9985730750967021,9.951975520533905e-05,50,5000,1.407421875354409e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,15,0.9984794021193517,0.00010285169285870535,50,5000,1.4545425895381311e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,16,0.9983638903845329,0.0001226243310732455,50,5000,1.7341699208071232e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,17,0.9982998536048023,9.562199691448807e-05,50,5000,1.3522992489766726e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,18,0.9980451668732404,0.00011299767495385598,50,5000,1.5980284443636972e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,19,0.9980507078573637,9.60440512009741e-05,50,5000,1.3582679979367351e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,20,0.9979238029100518,0.0001082785959766617,50,5000,1.531290589449118e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,21,0.9981729960930535,8.270226218370126e-05,50,5000,1.1695866081912585e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,22,0.9984918809869664,7.216167857626689e-05,50,5000,1.0205202452616464e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,23,0.9984823441225202,9.442612414163766e-05,50,5000,1.3353870540342951e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,24,0.9983652204425308,0.0001279700782827616,50,5000,1.809770202854281e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,25,0.9984108475202621,0.00012071861219019406,50,5000,1.7072189859023046e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,26,0.9984315750262772,0.00012712116692110726,50,5000,1.7977647832452394e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,27,0.9987386587049641,0.00010389728855510743,50,5000,1.4693295456842387e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,28,0.9988235655256926,0.00010276999692944956,50,5000,1.453387234626689e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,29,0.9991592681460062,6.63064308005854e-05,50,5000,9.3771453710741e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,30,0.9993449876635496,4.726504506155642e-05,50,5000,6.684286775222857e-06
Qwen2.5-3B-Instruct,ideology,posneg,negative,31,0.9991402902907712,7.145341275312359e-05,50,5000,1.0105038539331005e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,32,0.9983058656805295,0.00020667920248952924,50,5000,2.922885312211474e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,33,0.9966072685964612,0.0004127837575903459,50,5000,5.837643883115951e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,34,0.9954127752598975,0.000531477717560926,50,5000,7.516229962737587e-05
Qwen2.5-3B-Instruct,ideology,posneg,negative,35,0.9929928853800463,0.0008104523388541921,50,5000,0.00011461526892645938
Qwen2.5-3B-Instruct,ideology,posneg,positive,0,0.9992040856071482,1.5282427154076857e-05,50,5000,2.161261574727435e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,1,0.9990023032093237,3.489518597430437e-05,50,5000,4.934924526639264e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,2,0.9988640145008388,3.36178751493577e-05,50,5000,4.7542854974387095e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,3,0.9984368110732565,6.80401975004414e-05,50,5000,9.622337009166818e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,4,0.9981142008692305,6.288248847754564e-05,50,5000,8.892926804071492e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,5,0.9984188166461949,5.917461695102249e-05,50,5000,8.368554584036885e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,6,0.9983786392951477,5.4527612626787693e-05,50,5000,7.711368930062958e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,7,0.9984529565938811,5.740344079261047e-05,50,5000,8.11807244957907e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,8,0.9984046623073314,5.9489230057879206e-05,50,5000,8.413047596298595e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,9,0.9983422060392994,5.915189666553137e-05,50,5000,8.365341450448631e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,10,0.9984937524154897,5.361817416740383e-05,50,5000,7.582754909722523e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,11,0.9985778066909758,5.331843309248458e-05,50,5000,7.540365120387413e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,12,0.9987732818478395,5.846552440615352e-05,50,5000,8.26827375464375e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,13,0.9986643997021902,4.57451973354606e-05,50,5000,6.469347848524195e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,14,0.9986162865859682,6.844050259392412e-05,50,5000,9.678948698395849e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,15,0.9985529165165439,9.093448777109941e-05,50,5000,1.2860078589333914e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,16,0.9985006465422075,0.00010857089951854595,50,5000,1.5354243857817422e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,17,0.9985257039588424,9.148060395453357e-05,50,5000,1.2937311080658317e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,18,0.9984277470779199,9.835079539958073e-05,50,5000,1.3908902872426846e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,19,0.9983647060501208,8.982663231956805e-05,50,5000,1.2703404168863452e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,20,0.9983430108733375,0.0001002007344195146,50,5000,1.4170523757582215e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,21,0.9985490917299109,7.438057989933029e-05,50,5000,1.051900248708085e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,22,0.9987862862473169,6.231253189597458e-05,50,5000,8.812322771309332e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,23,0.9987895104563802,6.331685922553796e-05,50,5000,8.95435610436238e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,24,0.9986889915059872,7.623455681339456e-05,50,5000,1.0781194416700482e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,25,0.9987268009993804,7.740160524206491e-05,50,5000,1.0946239988277663e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,26,0.9986938828112817,8.200314242178355e-05,50,5000,1.1596995617009879e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,27,0.9989569289105664,6.95134015383956e-05,50,5000,9.830679522228583e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,28,0.9990099574216186,6.950588859504957e-05,50,5000,9.829617031591252e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,29,0.9993073399367836,4.508749178470858e-05,50,5000,6.376334237532038e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,30,0.9994359181751858,3.207911235941485e-05,50,5000,4.536671576757486e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,31,0.9992420908236724,4.1929155955348e-05,50,5000,5.929678101090977e-06
Qwen2.5-3B-Instruct,ideology,posneg,positive,32,0.9984173780449805,0.00019392905376245227,50,5000,2.742570979690411e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,33,0.9967587414751036,0.0003872391059417524,50,5000,5.47638795504058e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,34,0.9956548856356403,0.0005084181995486716,50,5000,7.190119131590419e-05
Qwen2.5-3B-Instruct,ideology,posneg,positive,35,0.9933521548058307,0.0007706635883928887,50,5000,0.00010898828987323397
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,0,0.9992484719669106,1.4061731941600867e-05,50,5000,1.98862920222669e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,1,0.9990470139661615,1.9422237337114827e-05,50,5000,2.7467191453776892e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,2,0.9989282104704208,1.9101637644523065e-05,50,5000,2.701379502042098e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,3,0.9984961500797482,5.621241565134677e-05,50,5000,7.949636058788824e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,4,0.9982870722201774,3.833607310099648e-05,50,5000,5.421539450755562e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,5,0.9985593025832723,2.9755073774070985e-05,50,5000,4.208002888070318e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,6,0.9985131239808799,2.7745465079084893e-05,50,5000,3.923801300919096e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,7,0.9985698459041599,2.6258692657114274e-05,50,5000,3.713539928587781e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,8,0.9985112236038833,2.876982897187032e-05,50,5000,4.06866823191734e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,9,0.9984451673986837,3.27303249653842e-05,50,5000,4.6287669466925034e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,10,0.9985904647794919,2.9195332452559396e-05,50,5000,4.128843511240085e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,11,0.9986600260770601,3.0272916857018137e-05,50,5000,4.281236959178814e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,12,0.9988392453203793,5.7647298858715985e-05,50,5000,8.152559188017118e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,13,0.9987036429301941,6.229835365431313e-05,50,5000,8.810317665144508e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,14,0.9986615845060706,7.14475329687349e-05,50,5000,1.0104207012248372e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,15,0.9985242987122821,8.123446461331238e-05,50,5000,1.1488288158826364e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,16,0.9984255482282505,9.553920541639857e-05,50,5000,1.351128400382199e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,17,0.9983249692727071,0.00012810976913856572,50,5000,1.811745729882458e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,18,0.9980576224450988,0.0001754131241512099,50,5000,2.4807161919287655e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,19,0.9979594357919045,0.00025944536794406814,50,5000,3.66911158041379e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,20,0.9978003970548515,0.00032561555032168,50,5000,4.604899273844989e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,21,0.9977042784542443,0.0004999126131500858,50,5000,7.069831975182257e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,22,0.9980265052491449,0.0004330173578314561,50,5000,6.123790201882087e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,23,0.9974781797887803,0.00048398814199638197,50,5000,6.844625944390386e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,24,0.9968940910596022,0.0007266882854615358,50,5000,0.00010276924289173551
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,25,0.9970981235657729,0.0006687581910803412,50,5000,9.457669037739163e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,26,0.9969880046425917,0.0007001957469053562,50,5000,9.902263215895138e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,27,0.9977627851644655,0.0004742902270795864,50,5000,6.707476716369661e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,28,0.9979409499334089,0.0004747363480845325,50,5000,6.713785820126204e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,29,0.9986106000765139,0.0003190107564760658,50,5000,4.511493383513529e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,30,0.9989446992583957,0.00024402182322907418,50,5000,3.450989719255667e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,31,0.9987026500936058,0.0003075630935575143,50,5000,4.349598981944618e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,32,0.9977472206453548,0.00031591147849442745,50,5000,4.467662973961556e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,33,0.9956976563073393,0.0004416060192867635,50,5000,6.245252217009356e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,34,0.9944883227752218,0.0005287907047055281,50,5000,7.478229862513843e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,negative,35,0.9914659750896397,0.0008712247469381124,50,5000,0.00012320978529949461
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,0,0.9991931611775083,1.1029158447819763e-05,50,5000,1.5597585458468501e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,1,0.9989561594507715,3.8657878069827046e-05,50,5000,5.467049545891485e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,2,0.9988191825173811,3.8887750209011465e-05,50,5000,5.499558375576117e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,3,0.9983240020922683,7.170045012221527e-05,50,5000,1.0139974899109246e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,4,0.998056846250561,5.536637599198316e-05,50,5000,7.82998798273107e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,5,0.9983697748671301,3.9604922491565696e-05,50,5000,5.600981852430743e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,6,0.9983286338396604,3.857511052554066e-05,50,5000,5.455344447526073e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,7,0.9984089174347466,3.458378304467818e-05,50,5000,4.890885501995258e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,8,0.9983463849528431,3.9047747622245966e-05,50,5000,5.5221854267502015e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,9,0.9982928079180671,4.1422297897233287e-05,50,5000,5.857997547092585e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,10,0.9984371051218701,3.996336453530289e-05,50,5000,5.65167321238853e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,11,0.9985364660251538,3.661444171299737e-05,50,5000,5.178064004924005e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,12,0.9987317961369792,4.915153601175419e-05,50,5000,6.951076883929236e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,13,0.9986010031034951,6.0939122264428305e-05,50,5000,8.618093318546674e-06
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,14,0.9985757832118415,7.730823261391684e-05,50,5000,1.0933035104569522e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,15,0.9984804525369229,7.702355646175917e-05,50,5000,1.0892775817042965e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,16,0.9984013848156,9.29838826147976e-05,50,5000,1.3149906787595462e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,17,0.9983169904967898,0.00016093325365391825,50,5000,2.2759398995420064e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,18,0.9981042283254208,0.00023259454996032996,50,5000,3.2893836708796505e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,19,0.9980165960962702,0.00024825724435904184,50,5000,3.510887619299285e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,20,0.9978794023628401,0.0002979450194233607,50,5000,4.213578873100319e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,21,0.9977292446533508,0.00048572663177810375,50,5000,6.869211902663967e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,22,0.9980013553722838,0.00044101069588250525,50,5000,6.236833072686354e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,23,0.9973986559270288,0.0006010566749733411,50,5000,8.500225015021762e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,24,0.9966941516455172,0.0009249664061145181,50,5000,0.00013081000362666516
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,25,0.9969437378158564,0.0008064433298053817,50,5000,0.00011404830942960896
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,26,0.9968631914914816,0.0008122930230465429,50,5000,0.0001148755809813462
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,27,0.9976838267069102,0.0005531073716419576,50,5000,7.822119464245922e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,28,0.9978466383525654,0.0005211719539789452,50,5000,7.370484456455108e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,29,0.9985929850036854,0.0003267983302673943,50,5000,4.6216263082503095e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,30,0.9989485239296582,0.000231770521328867,50,5000,3.277730146215664e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,31,0.9986826503043926,0.00031045799555826363,50,5000,4.3905390786566254e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,32,0.9976942419844772,0.000320433959524581,50,5000,4.531620514045739e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,33,0.9956284305808313,0.0004225187018957951,50,5000,5.9753167857730816e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,34,0.9943279314007352,0.000550514991261683,50,5000,7.78545766931978e-05
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,35,0.9914210993327779,0.0007992973047791705,50,5000,0.0001130377088786964
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,0,0.9992501923853497,1.5622912342341866e-05,50,5000,2.2094134518305884e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,1,0.9990500757160768,2.1440465772152006e-05,50,5000,3.03213974785735e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,2,0.9989309858889744,2.1363712279205945e-05,50,5000,3.0212851647889673e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,3,0.9984960260175174,5.853443241615549e-05,50,5000,8.278018818873842e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,4,0.9982720492153824,4.025642212081829e-05,50,5000,5.693117813587749e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,5,0.9985421806822579,3.3865051902099645e-05,50,5000,4.78924156904181e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,6,0.9984925775195188,3.2234955473421184e-05,50,5000,4.558711121300507e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,7,0.9985482588350801,3.1506942774885205e-05,50,5000,4.455754578115565e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,8,0.9984820737113076,3.179565365118948e-05,50,5000,4.496584461802978e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,9,0.9984148944761322,3.379637674467456e-05,50,5000,4.779529435138943e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,10,0.9985621053960791,3.1606882694396067e-05,50,5000,4.469888217075039e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,11,0.9986327935862049,3.289701148905095e-05,50,5000,4.652339980935938e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,12,0.9988154719791169,4.893647149428708e-05,50,5000,6.920662168190515e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,13,0.9986715082874733,5.574143585491325e-05,50,5000,7.883029457216823e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,14,0.9986316078961234,6.317250361713366e-05,50,5000,8.933941138441382e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,15,0.998492411011096,6.801749607537207e-05,50,5000,9.619126542844995e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,16,0.9983890517998459,8.44867643647354e-05,50,5000,1.194823280056287e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,17,0.9982698419082987,0.00014681074182566284,50,5000,2.076217421919074e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,18,0.9979830940678985,0.00022889144256974387,50,5000,3.237013823932742e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,19,0.9979138018519927,0.0002857361983516191,50,5000,4.040920069697886e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,20,0.9977490909461466,0.0003623369952633483,50,5000,5.12421892850943e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,21,0.9976408749012837,0.0006830570869514857,50,5000,9.659885962418494e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,22,0.9979430656875329,0.0006816987837860539,50,5000,9.640676654834815e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,23,0.9972294291965897,0.0008106710089978213,50,5000,0.00011464619355474001
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,24,0.9964068491177394,0.0011570970333946793,50,5000,0.00016363823176084296
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,25,0.9967034042187621,0.0010082863994712694,50,5000,0.00014259323008886053
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,26,0.9966432874782963,0.0009971408180289103,50,5000,0.00014101700684522874
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,27,0.9975029526053464,0.0007126156857627138,50,5000,0.00010077907675654335
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,28,0.9977292677306678,0.0006647061225509547,50,5000,9.400364135039926e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,29,0.9984646815587456,0.00043689805212569207,50,5000,6.178671506905411e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,30,0.9988434168956296,0.0003139123031794921,50,5000,4.4393903655221256e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,31,0.9985971234639401,0.0003701735963073341,50,5000,5.235045203302549e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,32,0.9976451263617382,0.00034901441093532605,50,5000,4.935809134083947e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,33,0.9955766866575888,0.0004587026254153875,50,5000,6.487034739585866e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,34,0.9943375188885005,0.0005402283299713263,50,5000,7.639982310236173e-05
