model,category,pair_slug,concat_variant,reference_variant,mean_cos,std_across_layers,n_layers,n_rows_total,pair_overall_mean
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__innovation_perspective__regulation_perspective,posneg,positive,0.7240002245667798,0.14653619051950575,28,2800,0.7086735454699575
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,negpos,negative,0.7188940259940326,0.1561343480024841,28,2800,0.7012790116548197
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,negpos,positive,0.680151293314622,0.18420503048899328,28,2800,0.7012790116548197
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,posneg,negative,0.7012146242177442,0.16932646319967745,28,2800,0.7012790116548197
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__local_perspective__global_perspective,posneg,positive,0.7048561030928798,0.1636859145165014,28,2800,0.7012790116548197
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,negpos,negative,0.6875541292976249,0.18191657418143464,28,2800,0.6707987811577236
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,negpos,positive,0.6385051780954152,0.218896550958192,28,2800,0.6707987811577236
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,posneg,negative,0.661632033403483,0.20367545804200324,28,2800,0.6707987811577236
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__logic_perspective__empathy_perspective,posneg,positive,0.6955037838343715,0.16705401593327487,28,2800,0.6707987811577236
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,negpos,negative,0.7134450308576822,0.16329631446647436,28,2800,0.6984603406283434
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,negpos,positive,0.6807386526065863,0.18789447579553886,28,2800,0.6984603406283434
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,posneg,negative,0.6950554850899006,0.17788785954781908,28,2800,0.6984603406283434
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__mechanistic_perspective__holistic_perspective,posneg,positive,0.7046021939592048,0.16744315143415855,28,2800,0.6984603406283434
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,negpos,negative,0.7137564516090926,0.16106020662973067,28,2800,0.7019197636963552
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,negpos,positive,0.688857034917132,0.1811370579370625,28,2800,0.7019197636963552
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,posneg,negative,0.7006367060710864,0.1709424829984741,28,2800,0.7019197636963552
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__micro_level_perspective__macro_level_perspective,posneg,positive,0.7044288621881097,0.16796736623375058,28,2800,0.7019197636963552
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,negpos,negative,0.7404302717774298,0.1418686481162085,28,2800,0.7265297111312621
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,negpos,positive,0.7141383562850372,0.16051003737729191,28,2800,0.7265297111312621
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,posneg,negative,0.7242265109101306,0.15486673723692926,28,2800,0.7265297111312621
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__operational_perspective__strategic_perspective,posneg,positive,0.7273237055524505,0.15005960653436023,28,2800,0.7265297111312621
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,negpos,negative,0.7276145501300139,0.1490799449348727,28,2800,0.7093971797246862
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,negpos,positive,0.6897887182132819,0.17513520049862105,28,2800,0.7093971797246862
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,posneg,negative,0.7015401610318889,0.16682229842859847,28,2800,0.7093971797246862
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__resilience_perspective,posneg,positive,0.7186452895235601,0.14836241506534795,28,2800,0.7093971797246862
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,negpos,negative,0.7246343728858593,0.15221171776657091,28,2800,0.7083856974547998
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,negpos,positive,0.6885182106404315,0.1768733520332303,28,2800,0.7083856974547998
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,posneg,negative,0.706320354660061,0.16438095162331035,28,2800,0.7083856974547998
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__optimization_perspective__satisficing_perspective,posneg,positive,0.7140698516328475,0.15479405175104852,28,2800,0.7083856974547998
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,negpos,negative,0.7481100047611324,0.13402104438967363,28,2800,0.7341938798806318
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,negpos,positive,0.7270398123731932,0.1499988485729493,28,2800,0.7341938798806318
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,posneg,negative,0.7118674691325264,0.1629771582277181,28,2800,0.7341938798806318
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__output_perspective__process_perspective,posneg,positive,0.7497582332556753,0.13110980773446865,28,2800,0.7341938798806318
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,negpos,negative,0.7395587209284419,0.1403708854163172,28,2800,0.7024690144300233
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,negpos,positive,0.6788356594292807,0.1861349804680685,28,2800,0.7024690144300233
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,posneg,negative,0.7000095316695601,0.16705252106287635,28,2800,0.7024690144300233
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_metric_perspective__well_being_perspective,posneg,positive,0.6914721456928105,0.1718630249293661,28,2800,0.7024690144300233
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_perspective__safety_perspective,negpos,negative,0.713586573450353,0.15730176387231876,28,2800,0.7017265774755268
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_perspective__safety_perspective,negpos,positive,0.6963091142304287,0.1682096512555879,28,2800,0.7017265774755268
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_perspective__safety_perspective,posneg,negative,0.6931882973440836,0.16782543859083224,28,2800,0.7017265774755268
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__performance_perspective__safety_perspective,posneg,positive,0.7038223248772418,0.15776018601676733,28,2800,0.7017265774755268
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__practical_perspective__theoretical_perspective,negpos,negative,0.711921947416153,0.15790986114052427,28,2800,0.6915899156458156
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__practical_perspective__theoretical_perspective,negpos,positive,0.6668563504835665,0.19072783524378029,28,2800,0.6915899156458156
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__practical_perspective__theoretical_perspective,posneg,negative,0.6943187812196886,0.17354418267076846,28,2800,0.6915899156458156
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__practical_perspective__theoretical_perspective,posneg,positive,0.6932625834638545,0.17208370882741786,28,2800,0.6915899156458156
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__precision_perspective__robustness_perspective,negpos,negative,0.741026828691816,0.14041727351773256,28,2800,0.7427947867662442
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__precision_perspective__robustness_perspective,negpos,positive,0.7405400013077935,0.13991280221964253,28,2800,0.7427947867662442
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__precision_perspective__robustness_perspective,posneg,negative,0.7322437907068905,0.14695855271364056,28,2800,0.7427947867662442
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__precision_perspective__robustness_perspective,posneg,positive,0.757368526358477,0.12686533343634443,28,2800,0.7427947867662442
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__prediction_perspective__explanation_perspective,negpos,negative,0.740940956828347,0.13932949951920745,28,2800,0.7246055292194858
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__prediction_perspective__explanation_perspective,negpos,positive,0.6972467409518949,0.17673728310292613,28,2800,0.7246055292194858
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__prediction_perspective__explanation_perspective,posneg,negative,0.7181078588124983,0.15830908679357528,28,2800,0.7246055292194858
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__prediction_perspective__explanation_perspective,posneg,positive,0.7421265602852033,0.1378450068125522,28,2800,0.7246055292194858
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__problem_perspective__solution_perspective,negpos,negative,0.7060580765774092,0.16486059002904255,28,2800,0.7092607730090792
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__problem_perspective__solution_perspective,negpos,positive,0.7025710436176685,0.1658026864951541,28,2800,0.7092607730090792
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__problem_perspective__solution_perspective,posneg,negative,0.702737174419905,0.16681474623600034,28,2800,0.7092607730090792
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__problem_perspective__solution_perspective,posneg,positive,0.7256767974213342,0.14806909661596576,28,2800,0.7092607730090792
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__process_perspective__outcome_perspective,negpos,negative,0.7140341735130596,0.16053370571782163,28,2800,0.717478950385692
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__process_perspective__outcome_perspective,negpos,positive,0.6985987440439306,0.17084221897600915,28,2800,0.717478950385692
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__process_perspective__outcome_perspective,posneg,negative,0.7119521699246569,0.1624705321458005,28,2800,0.717478950385692
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__process_perspective__outcome_perspective,posneg,positive,0.7453307140611208,0.13385522949253173,28,2800,0.717478950385692
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__producer_perspective__consumer_perspective,negpos,negative,0.6650498883755521,0.19072409781952715,28,2800,0.6661985018180707
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__producer_perspective__consumer_perspective,negpos,positive,0.6531233020922615,0.19224409371532675,28,2800,0.6661985018180707
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__producer_perspective__consumer_perspective,posneg,negative,0.6573006560276156,0.1998558115251069,28,2800,0.6661985018180707
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__producer_perspective__consumer_perspective,posneg,positive,0.6893201607768534,0.16887849841854455,28,2800,0.6661985018180707
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__quantitative_perspective__qualitative_perspective,negpos,negative,0.7274802675372517,0.15559512190628114,28,2800,0.7140558179571691
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__quantitative_perspective__qualitative_perspective,negpos,positive,0.7055217331698546,0.1758882470154941,28,2800,0.7140558179571691
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__quantitative_perspective__qualitative_perspective,posneg,negative,0.6915238714844605,0.18771391785275182,28,2800,0.7140558179571691
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__quantitative_perspective__qualitative_perspective,posneg,positive,0.7316973996371096,0.15492367878387117,28,2800,0.7140558179571691
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_allocation_perspective__value_distribution_perspective,negpos,negative,0.7098814700409832,0.15598571766838687,28,2800,0.7009180688711805
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_allocation_perspective__value_distribution_perspective,negpos,positive,0.6890502606913808,0.16790581739809607,28,2800,0.7009180688711805
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_allocation_perspective__value_distribution_perspective,posneg,negative,0.6961037102527102,0.1660812358474821,28,2800,0.7009180688711805
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_allocation_perspective__value_distribution_perspective,posneg,positive,0.7086368344996476,0.15330697719959915,28,2800,0.7009180688711805
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_perspective__impact_perspective,negpos,negative,0.7014380596055172,0.16507066111067925,28,2800,0.7084274576673967
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_perspective__impact_perspective,negpos,positive,0.6950342635455086,0.16275963844659802,28,2800,0.7084274576673967
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_perspective__impact_perspective,posneg,negative,0.7033579785226494,0.16570686822414596,28,2800,0.7084274576673967
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__resource_perspective__impact_perspective,posneg,positive,0.7338795289959116,0.13767659984993466,28,2800,0.7084274576673967
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__risk_perspective__opportunity_perspective,negpos,negative,0.725949954423947,0.15059945301349378,28,2800,0.7218684972348364
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__risk_perspective__opportunity_perspective,negpos,positive,0.714978156003282,0.15652238209301478,28,2800,0.7218684972348364
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__risk_perspective__opportunity_perspective,posneg,negative,0.7197352857253103,0.15546692903092743,28,2800,0.7218684972348364
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__risk_perspective__opportunity_perspective,posneg,positive,0.726810592786806,0.14821217153979785,28,2800,0.7218684972348364
Llama-3.2-3B-Instruct,semantic_framing,semantic_framing__scalability_perspective__feasibility_perspective,negpos,negative,0.7052896877718977,0.1596429387650202,28,2800,0.6934976454654792
