model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,7,0.21196841936492217,0.06883588852835659,50,5000,0.009734864713480444
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,8,0.2805366782927088,0.07187760021470019,50,5000,0.01016502770544603
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,9,0.31527508237843965,0.07588062426868086,50,5000,0.010731140796210549
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,10,0.3091285040107932,0.08341830334919915,50,5000,0.011797129594659042
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,11,0.3075104987251711,0.0791737411014309,50,5000,0.011196857844945972
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,12,0.5322459920801367,0.05386402177419584,50,5000,0.007617523011702745
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,13,0.5267303051975795,0.05916117654880579,50,5000,0.008366653824127024
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,14,0.5509933121899024,0.05817706181995978,50,5000,0.00822747898448051
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,15,0.5797548356561912,0.05753606741273432,50,5000,0.008136828686070154
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,16,0.6222706213651419,0.043306601937064454,50,5000,0.00612447837996895
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,17,0.7214540896863869,0.03446094611445551,50,5000,0.004873513736727139
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,18,0.754419131614505,0.035455851574733306,50,5000,0.00501421461624753
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,19,0.7588105193797199,0.037796773489630585,50,5000,0.005345270968297943
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,20,0.7458591194107895,0.037231329075573145,50,5000,0.005265305052385129
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,21,0.7271198341888325,0.034498441018354115,50,5000,0.004878816316888468
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,22,0.7118732026515818,0.039606059260390826,50,5000,0.0056011426158197215
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,23,0.647995918896773,0.07554715911478654,50,5000,0.010683981701888931
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,24,0.6196184342678444,0.09654617429130317,50,5000,0.013653690907799759
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,25,0.6450412463834679,0.08649110951530205,50,5000,0.01223169001012368
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,26,0.6330350978268826,0.08940069173816541,50,5000,0.012643167074164982
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,27,0.6402001834333612,0.08239889104251184,50,5000,0.011652962923682317
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,28,0.6285427704107474,0.0870380489802674,50,5000,0.012309038931038789
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,29,0.6297314843894577,0.08471629562459208,50,5000,0.011980693422630662
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,30,0.6178921689573531,0.0829351703949465,50,5000,0.011728804277025693
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,31,0.5521270872770544,0.09922862375953614,50,5000,0.014033046549635315
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,32,0.3991087287011147,0.09327910719915695,50,5000,0.013191657848710157
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,33,0.30749140274595144,0.09275903067688224,50,5000,0.013118107921582883
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,34,0.2821823690119668,0.09917512826233787,50,5000,0.014025481143868946
Qwen2.5-3B-Instruct,linguistic_style,negpos,positive,35,0.3329073913654013,0.09232243332955452,50,5000,0.013056363732594185
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,0,0.09453151794048832,0.02873870662871768,50,5000,0.004064266867939411
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,1,0.0641191023164435,0.035455598582597496,50,5000,0.005014178837756567
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,2,0.08125919196832415,0.03263970717722774,50,5000,0.004615951656192193
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,3,0.13998006259959933,0.06623735396126186,50,5000,0.009367376430772376
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,4,0.19473342923244905,0.05931557263785234,50,5000,0.008388488728437723
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,5,0.22698072136702652,0.05840951151449261,50,5000,0.00826035233553829
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,6,0.30990834076144386,0.0658401057755269,50,5000,0.009311197053582928
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,7,0.3232837158235954,0.06494479091496047,50,5000,0.009184580411742206
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,8,0.3731581176792113,0.06683752335288881,50,5000,0.009452253200108382
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,9,0.3967329875259626,0.06888193281009386,50,5000,0.009741376358250701
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,10,0.4066118210890833,0.07473809285534931,50,5000,0.01056956245419347
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,11,0.3914399887323416,0.07160804333238167,50,5000,0.010126906605565445
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,12,0.5849170647437238,0.048651494433625576,50,5000,0.006880360325775243
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,13,0.5886182682939363,0.05393271894558773,50,5000,0.007627238258850653
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,14,0.6052904059342019,0.055879520198967816,50,5000,0.00790255753242816
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,15,0.6255294332321564,0.05269773032035692,50,5000,0.007452584492532862
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,16,0.6604835585723379,0.04103407857264579,50,5000,0.005803095043691888
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,17,0.7461803712310173,0.03250244812707715,50,5000,0.004596540295164051
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,18,0.773774707999176,0.030627345946664837,50,5000,0.0043313608017266055
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,19,0.7786582375389574,0.02926130335988576,50,5000,0.004138173206426386
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,20,0.766652361082604,0.03153576357959607,50,5000,0.004459830455405626
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,21,0.7489937257095282,0.03990973840626507,50,5000,0.005644089332490245
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,22,0.738876431914794,0.040634210144155435,50,5000,0.005746545108218301
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,23,0.661181956027421,0.07874292152544371,50,5000,0.011135930756216281
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,24,0.6230419123585602,0.10922307033159474,50,5000,0.015446474738697171
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,25,0.6472207467137981,0.10088296286105862,50,5000,0.014267005429049035
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,26,0.6310855753567529,0.10247811797025386,50,5000,0.0144925944280003
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,27,0.628565013569063,0.0991691409018976,50,5000,0.014024634403235202
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,28,0.6285587641613076,0.09934313375367017,50,5000,0.014049240708308474
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,29,0.6196752642041464,0.09972868979692372,50,5000,0.014103766566850882
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,30,0.6067012933914462,0.09865948009236397,50,5000,0.01395255748032995
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,31,0.5433797583279495,0.10384551191186321,50,5000,0.014685973133733375
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,32,0.4028648136629132,0.08973515403306477,50,5000,0.012690467185519893
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,33,0.3138045952882088,0.08049939793643263,50,5000,0.011384334032457175
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,34,0.3055134155912503,0.0731382564821777,50,5000,0.010343311424541764
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,35,0.3363324421379585,0.07608909902261544,50,5000,0.010760623578653216
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,0,0.06274388627650024,0.02260190455925247,50,5000,0.0031963919963157133
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,1,0.018550142197256203,0.03674051094214835,50,5000,0.005195892886290329
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,2,0.029281766281458167,0.03488906457019858,50,5000,0.004934058829368547
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,3,0.06960266365839038,0.057768948583018,50,5000,0.008169763057013805
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,4,0.11039830415720674,0.06243992936781516,50,5000,0.00883033949455823
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,5,0.12951332616488115,0.06140475238061556,50,5000,0.008683943361082812
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,6,0.19920803941843981,0.06813966790770168,50,5000,0.009636404249067044
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,7,0.22033346038351304,0.06703345036754058,50,5000,0.009479961464243961
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,8,0.29135993861143766,0.07109525020433748,50,5000,0.01005438670592826
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,9,0.32673691300355395,0.07429556548610125,50,5000,0.010506979633462282
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,10,0.3203259020240827,0.08209919614498393,50,5000,0.011610579664816519
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,11,0.3189362125169381,0.07780157845470943,50,5000,0.011002804742468446
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,12,0.5406907510847225,0.05232142636457755,50,5000,0.00739936707674908
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,13,0.5372661363376363,0.05898636201518113,50,5000,0.008341931315691832
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,14,0.5600661138946268,0.05854461896576575,50,5000,0.008279459414535104
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,15,0.5890899888030043,0.05721023376082062,50,5000,0.008090748849108764
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,16,0.630610574855214,0.042066538832344985,50,5000,0.005949106973879674
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,17,0.7270830881842609,0.03226300693496633,50,5000,0.00456267819703666
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,18,0.7581003486631782,0.03199971079761419,50,5000,0.0045254425002002755
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,19,0.7576774079043286,0.03623352425540549,50,5000,0.005124194141456894
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,20,0.742406793243936,0.03633318448346779,50,5000,0.005138288226072384
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,21,0.7240950248026066,0.03411694204985806,50,5000,0.004824864215360621
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,22,0.7092170319232208,0.041235579259401356,50,5000,0.00583159154409561
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,23,0.6720236821172486,0.059411633656141195,50,5000,0.00840207380792567
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,24,0.65441339293677,0.08005975334565227,50,5000,0.01132215889816662
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,25,0.6718763451320464,0.0753731487753263,50,5000,0.01065937292368315
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,26,0.6566601911240556,0.0787065314492921,50,5000,0.011130784422293342
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,27,0.6650309474304644,0.07080572189132128,50,5000,0.010013441219232411
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,28,0.6537758176468934,0.07479422302655177,50,5000,0.010577500459130754
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,29,0.6508097582839575,0.07293176528555946,50,5000,0.010314109159464947
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,30,0.6364811381740249,0.07305845943740961,50,5000,0.010332026418246931
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,31,0.5798166068075189,0.09024377881189158,50,5000,0.012762397591557482
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,32,0.42053232816962116,0.08367748188396378,50,5000,0.011833782974553054
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,33,0.318173432291661,0.0850997476557602,50,5000,0.012034921728930408
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,34,0.2928677632702968,0.08894426594050334,50,5000,0.012578618718837916
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,35,0.34167618438802094,0.08430835197821972,50,5000,0.011923001478892288
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,0,0.04966672012411069,0.021125865432857698,50,5000,0.002987648541201631
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,1,0.026067293229877744,0.021683234962031343,50,5000,0.0030664724959427185
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,2,0.06930821803932755,0.022258334637005727,50,5000,0.003147803871949232
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,3,0.10069437206170052,0.04445743135513437,50,5000,0.006287230237070191
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,4,0.20149284538583084,0.039256853721143604,50,5000,0.005551757494853799
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,5,0.22035367214796267,0.03380520668452577,50,5000,0.004780778177208195
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,6,0.27160706020717745,0.035002141335276585,50,5000,0.004950050298844806
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,7,0.2793426216219593,0.03723535107149611,50,5000,0.005265873848503335
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,8,0.2941172634642753,0.0354630538835181,50,5000,0.005015233176523915
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,9,0.3077709230233339,0.03458140755683872,50,5000,0.004890549557283276
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,10,0.31390302519582114,0.03650585822220596,50,5000,0.005162707980391303
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,11,0.3118978466906499,0.03704441302314013,50,5000,0.005238871130747527
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,12,0.36406987700050225,0.034377224360950046,50,5000,0.004861673692799831
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,13,0.38387244638660434,0.03756791283391568,50,5000,0.005312905183977381
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,14,0.3975473114441898,0.0418189539582121,50,5000,0.005914093185195957
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,15,0.4560634446566173,0.03713471580487151,50,5000,0.0052516418726119805
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,16,0.507224382751573,0.036363628139975845,50,5000,0.005142593609264576
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,17,0.5619556341230445,0.03688436918861116,50,5000,0.005216237514611022
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,18,0.6293924155359222,0.033889744626435805,50,5000,0.004792733647606623
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,19,0.6454058968462391,0.028553421461999445,50,5000,0.004038063588371462
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,20,0.6804565658864018,0.022935698366702856,50,5000,0.0032435975692689622
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,21,0.6725124902870405,0.021238869304819035,50,5000,0.0030036297020344708
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,22,0.6793564789523171,0.019889685505443355,50,5000,0.002812826299313356
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,23,0.6596782826939086,0.019279279416489537,50,5000,0.002726501842357995
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,24,0.6633332141533874,0.026473982570023376,50,5000,0.0037439865200555983
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,25,0.6653655487324582,0.026014366149221136,50,5000,0.0036789869424768075
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,26,0.6705030121004285,0.023862998560967807,50,5000,0.003374737620381032
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,27,0.6510904796991694,0.024490524553430447,50,5000,0.0034634831973092625
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,28,0.6534452286917045,0.02383417791960618,50,5000,0.0033706617661920417
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,29,0.6567810271250355,0.022831972953690605,50,5000,0.0032289285806844947
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,30,0.6105230243934413,0.026854728243622915,50,5000,0.003797832089597533
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,31,0.5360033712763725,0.0277181760710575,50,5000,0.003919942052393491
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,32,0.3152357430920326,0.027674444220443,50,5000,0.00391375743476882
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,33,0.18090206867950395,0.036632707478340104,50,5000,0.005180647174231488
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,34,0.18944886817436443,0.036827666688900335,50,5000,0.0052082185701998705
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,35,0.2505054746446629,0.038120683739565966,50,5000,0.00539107879514297
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,0,0.010781787785080748,0.021154896581745918,50,5000,0.0029917541656505307
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,1,-0.030024323353199125,0.03297145389345555,50,5000,0.0046628677267284025
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,2,0.0115380124574351,0.034322105143515164,50,5000,0.004853878658315451
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,3,0.04886205096434619,0.06581371502568706,50,5000,0.009307464837948459
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,4,0.11445080825728292,0.06126283042279043,50,5000,0.008663872565327328
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,5,0.12823984461626994,0.05325074964107357,50,5000,0.007530793234894046
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,6,0.1705143485406721,0.047850922323300356,50,5000,0.006767142332167285
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,7,0.18303671713773031,0.04974288432785582,50,5000,0.0070347061648009775
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,8,0.20079205747031625,0.047476227478487315,50,5000,0.006714152479038697
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,9,0.21810890270708577,0.046411482552627066,50,5000,0.006563574807576747
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,10,0.21535739415702818,0.048647569933334925,50,5000,0.006879805317621585
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,11,0.22187280801700818,0.05109788200663383,50,5000,0.00722633177423217
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,12,0.2776569961895113,0.048829002595626024,50,5000,0.006905463770788538
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,13,0.28945401617128325,0.04590088319798514,50,5000,0.006491365154349391
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,14,0.30492695161531996,0.049592736125005595,50,5000,0.007013472002317304
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,15,0.38131114088451135,0.04541341010109997,50,5000,0.0064224260478586885
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,16,0.4456730084107609,0.04120615995075317,50,5000,0.00582743102556702
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,17,0.5109818743984024,0.0394270200274956,50,5000,0.005575822644683992
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,18,0.5862255494743093,0.036018089691476296,50,5000,0.0050937270932456345
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,19,0.6003278370057137,0.03209599508961524,50,5000,0.0045390591553594135
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,20,0.6382413227685022,0.028154738529679726,50,5000,0.00398168130737414
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,21,0.6392135878166685,0.02771187785379913,50,5000,0.0039190513499669346
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,22,0.6500051609688775,0.026410264398190688,50,5000,0.0037349754097780576
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,23,0.6415378395286967,0.03201559114350828,50,5000,0.004527688320254135
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,24,0.6546413353560351,0.035648398073243395,50,5000,0.0050414448032055715
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,25,0.6529256638180138,0.03487824839673099,50,5000,0.004932529191447462
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,26,0.655264338423727,0.032896008959712224,50,5000,0.0046521982018771875
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,27,0.634781903330797,0.03343764777840937,50,5000,0.004728797498208113
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,28,0.6294810168165088,0.032974824375091694,50,5000,0.004663344384812559
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,29,0.6273909609887417,0.031174846755222526,50,5000,0.004408789108613857
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,30,0.5766022094583292,0.03164925822250352,50,5000,0.004475881021731267
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,31,0.4960198171142382,0.03191372707813037,50,5000,0.0045132825659765455
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,32,0.29500363200740437,0.02842520883824484,50,5000,0.004019931585233342
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,33,0.18950110401336434,0.03007988566859911,50,5000,0.004253938226716496
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,34,0.19736913066011635,0.02602086153004516,50,5000,0.0036799055280422187
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,35,0.26479597604652255,0.026616717411033452,50,5000,0.00376417227485356
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,0,0.05286138086052332,0.025641002216166484,50,5000,0.0036261853086941224
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,1,0.028515183973091388,0.023395079864663805,50,5000,0.0033085639237409267
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,2,0.07115689843969068,0.023647251888287733,50,5000,0.003344226433326929
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,3,0.0992147199877508,0.04555237162091634,50,5000,0.006442078174455917
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,4,0.19742210968298873,0.03960797082908349,50,5000,0.005601412952456779
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,5,0.21377543444824487,0.03128956788873596,50,5000,0.004425013126904408
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,6,0.26475159369097556,0.031940933729600426,50,5000,0.0045171301675261165
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,7,0.2713482808494235,0.03459076789979194,50,5000,0.0048918733096785655
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,8,0.2843551946827116,0.033270747528777185,50,5000,0.004705194238548783
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,9,0.2975963271000796,0.032793911482259554,50,5000,0.004637759438147423
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,10,0.3042057170952845,0.03470951271018756,50,5000,0.004908666361810856
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,11,0.3025481800007427,0.035338529177688316,50,5000,0.004997622723740415
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,12,0.3554629350245923,0.0333249997664336,50,5000,0.004712866663577062
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,13,0.3742627106170648,0.0368517001732456,50,5000,0.005211617418151086
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,14,0.38977428218860444,0.04138944849601369,50,5000,0.005853351940220526
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,15,0.45035716282084287,0.03565005654772545,50,5000,0.005041679346916109
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,16,0.5018346566913173,0.03484252970367752,50,5000,0.004927477805432817
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,17,0.5561242616725461,0.03421757465647938,50,5000,0.0048390958150707035
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,18,0.6224168403204421,0.03268592837384183,50,5000,0.004622488320504267
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,19,0.6372899118029421,0.027439068205984032,50,5000,0.003880470239578301
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,20,0.6725184163439151,0.02333449020838731,50,5000,0.003299995252376352
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,21,0.6638707899779084,0.021401696304490545,50,5000,0.0030266569171600675
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,22,0.6702875973293573,0.01961624385822604,50,5000,0.0027741558107121193
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,23,0.6493546528044041,0.02133345959427938,50,5000,0.0030170067890568325
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,24,0.6534330683462751,0.02342180751271958,50,5000,0.0033123437839780077
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,25,0.655497864137767,0.02364859662271894,50,5000,0.0033444166074939694
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,26,0.6609797980063256,0.022717856588937522,50,5000,0.003212790089612242
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,27,0.6402377364336729,0.023913383162467623,50,5000,0.0033818630790586127
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,28,0.6424903467141567,0.023010385166221344,50,5000,0.003254159877749891
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,29,0.6477870605112187,0.021831789387783088,50,5000,0.003087481264307585
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,30,0.6011747846607599,0.025088454670603527,50,5000,0.0035480432854150127
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,31,0.5232492500624328,0.030697460437875405,50,5000,0.004341276488165492
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,32,0.3062433539904356,0.02770369344081818,50,5000,0.003917893899183162
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,33,0.17595938181885717,0.03531217375365858,50,5000,0.004993895503929921
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,34,0.18428200506088008,0.03414046031673818,50,5000,0.004828190200559159
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,35,0.24518697880640494,0.03476608232794368,50,5000,0.004916666513875754
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,0,0.007823617890736568,0.019639927965838546,50,5000,0.0027775052493319505
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,1,-0.03156333386581676,0.03196518885749281,50,5000,0.004520560360608367
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,2,0.010899303159093283,0.03352019859989424,50,5000,0.004740471947341006
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,3,0.049881548875493384,0.06669527492325682,50,5000,0.009432136234267197
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,4,0.11728439467138989,0.06332312661023122,50,5000,0.008955242446405762
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,5,0.13278104284974776,0.054844550544887405,50,5000,0.007756190720283648
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,6,0.1754298935363302,0.04916977250996189,50,5000,0.006953655914238788
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,7,0.1886574396904128,0.050918792846233664,50,5000,0.007201004742280978
